6,1015,2011-10-11
9,1015,2011-10-12
15,1015,2011-10-13
4,1015,2011-10-14
5,1015,2011-10-16
16,1015,2011-10-17
7,1015,2011-10-18
1,1015,2011-10-19
4,1015,2011-10-20
25,1015,2011-10-21
15,1015,2011-10-27
3,1015,2011-10-28
4,1015,2011-10-29
5,1015,2011-10-31
27,1015,2011-11-01
33,1015,2011-11-02
72,1015,2011-11-03
151,1015,2011-11-04
5,1015,2011-11-05
63,1015,2011-11-07
58,1015,2011-11-08
1,1015,2011-11-09
29,1015,2011-11-10
1,1015,2011-11-11
2,1015,2011-11-12
8,1015,2011-11-14
43,1015,2011-11-15
180,1015,2011-11-16
176,1015,2011-11-17
70,1015,2011-11-18
37,1015,2011-11-19
20,1015,2011-11-21
121,1015,2011-11-22
208,1015,2011-11-23
176,1015,2011-11-24
83,1015,2011-11-25
21,1015,2011-11-26
105,1015,2011-11-28
107,1015,2011-11-29
141,1015,2011-11-30
250,1015,2011-12-01
162,1015,2011-12-02
64,1015,2011-12-03
40,1015,2011-12-04
466,1015,2011-12-05
280,1015,2011-12-06
840,1015,2011-12-07
789,1015,2011-12-08
425,1015,2011-12-09
94,1015,2011-12-10
84,1015,2011-12-11
247,1015,2011-12-12
291,1015,2011-12-13
174,1015,2011-12-14
291,1015,2011-12-15
117,1015,2011-12-16
59,1015,2011-12-17
53,1015,2011-12-18
147,1015,2011-12-19
110,1015,2011-12-20
426,1015,2011-12-21
163,1015,2011-12-22
101,1015,2011-12-23
50,1015,2011-12-24
50,1015,2011-12-25
63,1015,2011-12-26
74,1015,2011-12-27
130,1015,2011-12-28
202,1015,2011-12-29
170,1015,2011-12-30
99,1015,2011-12-31
129,1015,2012-01-02
150,1015,2012-01-03
189,1015,2012-01-04
297,1015,2012-01-05
162,1015,2012-01-06
94,1015,2012-01-07
71,1015,2012-01-08
292,1015,2012-01-09
328,1015,2012-01-10
218,1015,2012-01-11
138,1015,2012-01-12
188,1015,2012-01-13
63,1015,2012-01-14
39,1015,2012-01-15
122,1015,2012-01-16
222,1015,2012-01-17
255,1015,2012-01-18
276,1015,2012-01-19
196,1015,2012-01-20
78,1015,2012-01-21
63,1015,2012-01-22
165,1015,2012-01-23
230,1015,2012-01-24
287,1015,2012-01-25
346,1015,2012-01-26
379,1015,2012-01-27
100,1015,2012-01-28
64,1015,2012-01-29
284,1015,2012-01-30
339,1015,2012-01-31
264,1015,2012-02-01
290,1015,2012-02-02
284,1015,2012-02-03
196,1015,2012-02-04
156,1015,2012-02-05
401,1015,2012-02-06
247,1015,2012-02-07
360,1015,2012-02-08
485,1015,2012-02-09
435,1015,2012-02-10
101,1015,2012-02-11
67,1015,2012-02-12
519,1015,2012-02-13
673,1015,2012-02-14
415,1015,2012-02-15
456,1015,2012-02-16
330,1015,2012-02-17
623,1015,2012-02-18
286,1015,2012-02-19
485,1015,2012-02-20
792,1015,2012-02-21
603,1015,2012-02-22
664,1015,2012-02-23
827,1015,2012-02-24
651,1015,2012-02-25
442,1015,2012-02-26
640,1015,2012-02-27
928,1015,2012-02-28
1426,1015,2012-02-29
683,1015,2012-03-01
808,1015,2012-03-02
540,1015,2012-03-03
227,1015,2012-03-04
720,1015,2012-03-05
924,1015,2012-03-06
1168,1015,2012-03-07
922,1015,2012-03-08
915,1015,2012-03-09
341,1015,2012-03-10
233,1015,2012-03-11
998,1015,2012-03-12
976,1015,2012-03-13
841,1015,2012-03-14
881,1015,2012-03-15
859,1015,2012-03-16
240,1015,2012-03-17
194,1015,2012-03-18
781,1015,2012-03-19
890,1015,2012-03-20
869,1015,2012-03-21
1133,1015,2012-03-22
849,1015,2012-03-23
211,1015,2012-03-24
175,1015,2012-03-25
707,1015,2012-03-26
754,1015,2012-03-27
911,1015,2012-03-28
792,1015,2012-03-29
703,1015,2012-03-30
374,1015,2012-03-31
172,1015,2012-04-01
754,1015,2012-04-02
1094,1015,2012-04-03
1066,1015,2012-04-04
844,1015,2012-04-05
690,1015,2012-04-06
221,1015,2012-04-07
175,1015,2012-04-08
565,1015,2012-04-09
768,1015,2012-04-10
896,1015,2012-04-11
871,1015,2012-04-12
739,1015,2012-04-13
252,1015,2012-04-14
311,1015,2012-04-15
921,1015,2012-04-16
820,1015,2012-04-17
1089,1015,2012-04-18
799,1015,2012-04-19
1096,1015,2012-04-20
333,1015,2012-04-21
328,1015,2012-04-22
1027,1015,2012-04-23
1233,1015,2012-04-24
1064,1015,2012-04-25
318,1015,2012-04-26
2741,1015,2012-04-27
1504,1015,2012-04-28
1131,1015,2012-04-29
3046,1015,2012-04-30
2952,1015,2012-05-01
3875,1015,2012-05-02
3048,1015,2012-05-03
3165,1015,2012-05-04
1769,1015,2012-05-06
3587,1015,2012-05-07
3237,1015,2012-05-08
3146,1015,2012-05-09
3451,1015,2012-05-10
3315,1015,2012-05-11
2088,1015,2012-05-12
1926,1015,2012-05-13
3630,1015,2012-05-14
3372,1015,2012-05-15
3365,1015,2012-05-16
2970,1015,2012-05-17
3544,1015,2012-05-18
2163,1015,2012-05-19
2164,1015,2012-05-20
2921,1015,2012-05-21
4233,1015,2012-05-22
4040,1015,2012-05-23
3706,1015,2012-05-24
3669,1015,2012-05-25
2896,1015,2012-05-26
2235,1015,2012-05-27
3257,1015,2012-05-28
3503,1015,2012-05-29
3590,1015,2012-05-30
3244,1015,2012-05-31
3451,1015,2012-06-01
691,1015,2012-06-02
2358,1015,2012-06-03
3743,1015,2012-06-04
3734,1015,2012-06-05
4103,1015,2012-06-06
3685,1015,2012-06-07
4392,1015,2012-06-08
2591,1015,2012-06-09
2920,1015,2012-06-10
4334,1015,2012-06-11
4692,1015,2012-06-12
4348,1015,2012-06-13
4853,1015,2012-06-14
3326,1015,2012-06-15
2228,1015,2012-06-16
2099,1015,2012-06-17
3814,1015,2012-06-18
4238,1015,2012-06-19
4019,1015,2012-06-20
3926,1015,2012-06-21
3767,1015,2012-06-22
2434,1015,2012-06-23
2315,1015,2012-06-24
3792,1015,2012-06-25
4279,1015,2012-06-26
3834,1015,2012-06-27
3483,1015,2012-06-28
2279,1015,2012-06-29
2436,1015,2012-06-30
2577,1015,2012-07-01
3636,1015,2012-07-02
4181,1015,2012-07-03
4156,1015,2012-07-04
3757,1015,2012-07-05
3637,1015,2012-07-06
2427,1015,2012-07-07
2220,1015,2012-07-08
3708,1015,2012-07-09
3907,1015,2012-07-10
4808,1015,2012-07-11
3933,1015,2012-07-12
4130,1015,2012-07-13
2375,1015,2012-07-14
2202,1015,2012-07-15
4219,1015,2012-07-16
4280,1015,2012-07-17
3685,1015,2012-07-18
3658,1015,2012-07-19
3872,1015,2012-07-20
2218,1015,2012-07-21
2276,1015,2012-07-22
4171,1015,2012-07-23
3788,1015,2012-07-24
3735,1015,2012-07-25
3784,1015,2012-07-26
3275,1015,2012-07-27
2272,1015,2012-07-28
2165,1015,2012-07-29
3700,1015,2012-07-30
