5,1003,1969-12-08
152,1003,1969-12-20
33,1003,1969-12-21
5,1003,1969-12-26
2,1003,1969-12-29
19,1003,1970-01-03
4,1003,1970-01-05
2,1003,1970-01-07
3,1003,1970-01-08
2,1003,1970-01-09
2,1003,1970-01-11
6,1003,1970-01-14
2,1003,1970-01-15
42,1003,1970-01-16
1510,1003,1970-01-17
6,1003,1970-01-22
15,1003,2011-11-02
21,1003,2011-11-03
82,1003,2011-11-04
38,1003,2011-11-07
18,1003,2011-11-08
3,1003,2011-11-14
34,1003,2011-11-15
186,1003,2011-11-16
196,1003,2011-11-17
36,1003,2011-11-18
12,1003,2011-11-21
12,1003,2011-11-22
26,1003,2011-11-23
61,1003,2011-11-24
20,1003,2011-11-25
2,1003,2011-11-26
70,1003,2011-11-28
39,1003,2011-11-29
88,1003,2011-11-30
338,1003,2011-12-01
85,1003,2011-12-02
21,1003,2011-12-03
6,1003,2011-12-04
97,1003,2011-12-05
239,1003,2011-12-06
387,1003,2011-12-07
584,1003,2011-12-08
323,1003,2011-12-09
1,1003,2011-12-10
33,1003,2011-12-11
161,1003,2011-12-12
261,1003,2011-12-13
205,1003,2011-12-14
131,1003,2011-12-15
60,1003,2011-12-16
25,1003,2011-12-17
26,1003,2011-12-18
56,1003,2011-12-19
67,1003,2011-12-20
129,1003,2011-12-21
46,1003,2011-12-22
49,1003,2011-12-23
27,1003,2011-12-24
26,1003,2011-12-25
41,1003,2011-12-26
35,1003,2011-12-27
77,1003,2011-12-28
129,1003,2011-12-29
78,1003,2011-12-30
35,1003,2011-12-31
63,1003,2012-01-02
87,1003,2012-01-03
61,1003,2012-01-04
574,1003,2012-01-05
101,1003,2012-01-06
87,1003,2012-01-07
34,1003,2012-01-08
284,1003,2012-01-09
272,1003,2012-01-10
168,1003,2012-01-11
159,1003,2012-01-12
134,1003,2012-01-13
78,1003,2012-01-14
26,1003,2012-01-15
29,1003,2012-01-16
110,1003,2012-01-17
127,1003,2012-01-18
109,1003,2012-01-19
115,1003,2012-01-20
30,1003,2012-01-21
29,1003,2012-01-22
79,1003,2012-01-23
72,1003,2012-01-24
76,1003,2012-01-25
118,1003,2012-01-26
150,1003,2012-01-27
30,1003,2012-01-28
41,1003,2012-01-29
202,1003,2012-01-30
168,1003,2012-01-31
112,1003,2012-02-01
130,1003,2012-02-02
247,1003,2012-02-03
135,1003,2012-02-04
165,1003,2012-02-05
444,1003,2012-02-06
354,1003,2012-02-07
512,1003,2012-02-08
525,1003,2012-02-09
440,1003,2012-02-10
288,1003,2012-02-11
186,1003,2012-02-12
304,1003,2012-02-13
794,1003,2012-02-14
742,1003,2012-02-15
832,1003,2012-02-16
852,1003,2012-02-17
1300,1003,2012-02-18
1171,1003,2012-02-19
1329,1003,2012-02-20
1594,1003,2012-02-21
1356,1003,2012-02-22
1280,1003,2012-02-23
1269,1003,2012-02-24
1308,1003,2012-02-25
1207,1003,2012-02-26
1313,1003,2012-02-27
1537,1003,2012-02-28
1975,1003,2012-02-29
1552,1003,2012-03-01
1526,1003,2012-03-02
1375,1003,2012-03-03
1192,1003,2012-03-04
1776,1003,2012-03-05
1942,1003,2012-03-06
1928,1003,2012-03-07
1989,1003,2012-03-08
1053,1003,2012-03-09
