129,10003,2011-10-11
3,10003,2011-10-16
24,10003,2011-10-28
21,10003,2011-11-01
168,10003,2011-11-02
61,10003,2011-11-03
267,10003,2011-11-04
1,10003,2011-11-08
1,10003,2011-11-10
2,10003,2011-11-14
1,10003,2011-11-15
1,10003,2011-11-16
2,10003,2011-11-18
1,10003,2011-11-21
2,10003,2011-11-22
2,10003,2011-11-23
25,10003,2011-11-24
5,10003,2011-11-30
26,10003,2011-12-01
4,10003,2011-12-03
12,10003,2011-12-05
2,10003,2011-12-07
10,10003,2011-12-09
4,10003,2011-12-10
4,10003,2011-12-16
1,10003,2011-12-21
6,10003,2012-01-12
47,10003,2012-01-19
1,10003,2012-01-25
205,10003,2012-01-27
1660,10003,2012-01-28
2024,10003,2012-01-29
2046,10003,2012-01-30
2049,10003,2012-01-31
2036,10003,2012-02-01
2016,10003,2012-02-02
2054,10003,2012-02-03
2055,10003,2012-02-04
2016,10003,2012-02-05
1176,10003,2012-02-06
20,10003,2012-02-07
93,10003,2012-02-08
38,10003,2012-02-09
38,10003,2012-02-10
36,10003,2012-02-11
1,10003,2012-02-13
35,10003,2012-02-14
126,10003,2012-02-15
36,10003,2012-02-16
41,10003,2012-02-17
71,10003,2012-02-18
34,10003,2012-02-21
34,10003,2012-02-22
59,10003,2012-02-23
67,10003,2012-02-24
19,10003,2012-02-25
18,10003,2012-02-28
17,10003,2012-02-29
18,10003,2012-03-01
17,10003,2012-03-03
345,10003,2012-03-05
207,10003,2012-03-06
116,10003,2012-03-07
147,10003,2012-03-08
116,10003,2012-03-09
116,10003,2012-03-10
101,10003,2012-03-11
206,10003,2012-03-12
144,10003,2012-03-13
127,10003,2012-03-14
140,10003,2012-03-15
104,10003,2012-03-16
169,10003,2012-03-17
130,10003,2012-03-18
224,10003,2012-03-19
328,10003,2012-03-20
122,10003,2012-03-21
161,10003,2012-03-22
116,10003,2012-03-23
116,10003,2012-03-24
99,10003,2012-03-25
205,10003,2012-03-26
140,10003,2012-03-27
162,10003,2012-03-28
160,10003,2012-03-29
131,10003,2012-03-30
138,10003,2012-03-31
99,10003,2012-04-01
221,10003,2012-04-02
160,10003,2012-04-03
137,10003,2012-04-04
159,10003,2012-04-05
139,10003,2012-04-06
116,10003,2012-04-07
99,10003,2012-04-08
219,10003,2012-04-09
189,10003,2012-04-10
135,10003,2012-04-11
165,10003,2012-04-12
135,10003,2012-04-13
116,10003,2012-04-14
99,10003,2012-04-15
331,10003,2012-04-16
100,10003,2012-04-17
56,10003,2012-04-18
154,10003,2012-04-19
161,10003,2012-04-20
17,10003,2012-04-21
294,10003,2012-04-23
160,10003,2012-04-24
198,10003,2012-04-25
26,10003,2012-04-26
61,10003,2012-04-27
3,10003,2012-04-28
46,10003,2012-04-30
33,10003,2012-05-01
39,10003,2012-05-02
34,10003,2012-05-03
32,10003,2012-05-04
50,10003,2012-05-07
39,10003,2012-05-08
36,10003,2012-05-09
57,10003,2012-05-10
35,10003,2012-05-11
5,10003,2012-05-12
50,10003,2012-05-14
38,10003,2012-05-15
43,10003,2012-05-16
13,10003,2012-05-17
31,10003,2012-05-18
3,10003,2012-05-19
60,10003,2012-05-21
83,10003,2012-05-22
60,10003,2012-05-23
43,10003,2012-05-24
65,10003,2012-05-25
12,10003,2012-05-26
9,10003,2012-05-27
60,10003,2012-05-28
56,10003,2012-05-29
64,10003,2012-05-30
46,10003,2012-05-31
49,10003,2012-06-01
9,10003,2012-06-03
83,10003,2012-06-04
39,10003,2012-06-05
28,10003,2012-06-06
74,10003,2012-06-07
69,10003,2012-06-08
19,10003,2012-06-09
4,10003,2012-06-10
94,10003,2012-06-11
81,10003,2012-06-12
73,10003,2012-06-13
49,10003,2012-06-14
66,10003,2012-06-15
33,10003,2012-06-16
38,10003,2012-06-17
145,10003,2012-06-18
157,10003,2012-06-19
156,10003,2012-06-20
110,10003,2012-06-21
102,10003,2012-06-22
66,10003,2012-06-23
73,10003,2012-06-24
114,10003,2012-06-25
117,10003,2012-06-26
140,10003,2012-06-27
107,10003,2012-06-28
135,10003,2012-06-29
65,10003,2012-06-30
30,10003,2012-07-01
154,10003,2012-07-02
168,10003,2012-07-03
161,10003,2012-07-04
155,10003,2012-07-05
113,10003,2012-07-06
85,10003,2012-07-07
80,10003,2012-07-08
129,10003,2012-07-09
157,10003,2012-07-10
107,10003,2012-07-11
103,10003,2012-07-12
