1,1005,1969-12-18
1,1005,1969-12-20
3,1005,1969-12-26
1,1005,1970-01-03
1,1005,1970-01-07
4,1005,1970-01-16
94,1005,1970-01-17
3,1005,1970-01-22
2058,1005,2011-10-11
506,1005,2011-10-12
156,1005,2011-10-13
3,1005,2011-10-18
18,1005,2011-10-19
38,1005,2011-10-27
9,1005,2011-10-28
26,1005,2011-11-01
61,1005,2011-11-02
68,1005,2011-11-03
117,1005,2011-11-04
12,1005,2011-11-08
5,1005,2011-11-10
25,1005,2011-11-14
43,1005,2011-11-15
23,1005,2011-11-16
39,1005,2011-11-17
4,1005,2011-11-18
26,1005,2011-11-19
12,1005,2011-11-21
82,1005,2011-11-22
41,1005,2011-11-23
76,1005,2011-11-24
28,1005,2011-11-25
5,1005,2011-11-26
42,1005,2011-11-28
50,1005,2011-11-29
59,1005,2011-11-30
82,1005,2011-12-01
4355,1005,2011-12-02
42,1005,2011-12-03
9,1005,2011-12-04
47,1005,2011-12-05
21,1005,2011-12-06
158,1005,2011-12-07
107,1005,2011-12-08
76,1005,2011-12-09
13,1005,2011-12-10
27,1005,2011-12-11
39,1005,2011-12-12
104,1005,2011-12-13
306,1005,2011-12-14
717,1005,2011-12-15
547,1005,2011-12-16
182,1005,2011-12-17
106,1005,2011-12-19
14,1005,2011-12-20
53,1005,2011-12-21
10,1005,2011-12-22
22,1005,2011-12-23
34,1005,2011-12-26
10,1005,2011-12-27
21,1005,2011-12-28
28,1005,2011-12-29
24,1005,2011-12-30
8,1005,2011-12-31
65,1005,2012-01-02
24,1005,2012-01-03
91,1005,2012-01-04
107,1005,2012-01-05
31,1005,2012-01-06
24,1005,2012-01-07
2,1005,2012-01-08
68,1005,2012-01-09
103,1005,2012-01-10
34,1005,2012-01-11
58,1005,2012-01-12
42,1005,2012-01-13
14,1005,2012-01-16
44,1005,2012-01-17
113,1005,2012-01-18
66,1005,2012-01-19
70,1005,2012-01-20
8,1005,2012-01-21
77,1005,2012-01-23
40,1005,2012-01-24
50,1005,2012-01-25
72,1005,2012-01-26
257,1005,2012-01-27
247,1005,2012-01-28
295,1005,2012-01-29
392,1005,2012-01-30
357,1005,2012-01-31
345,1005,2012-02-01
344,1005,2012-02-02
347,1005,2012-02-03
308,1005,2012-02-04
290,1005,2012-02-05
224,1005,2012-02-06
60,1005,2012-02-07
83,1005,2012-02-08
78,1005,2012-02-09
151,1005,2012-02-10
26,1005,2012-02-11
1,1005,2012-02-12
80,1005,2012-02-13
269,1005,2012-02-14
424,1005,2012-02-15
90,1005,2012-02-16
124,1005,2012-02-17
625,1005,2012-02-18
32,1005,2012-02-19
142,1005,2012-02-20
554,1005,2012-02-21
193,1005,2012-02-22
407,1005,2012-02-23
397,1005,2012-02-24
161,1005,2012-02-25
28,1005,2012-02-26
154,1005,2012-02-27
220,1005,2012-02-28
120,1005,2012-02-29
139,1005,2012-03-01
234,1005,2012-03-02
9,1005,2012-03-03
12,1005,2012-03-04
217,1005,2012-03-05
236,1005,2012-03-06
179,1005,2012-03-07
134,1005,2012-03-08
305,1005,2012-03-09
67,1005,2012-03-10
81,1005,2012-03-11
284,1005,2012-03-12
259,1005,2012-03-13
199,1005,2012-03-14
188,1005,2012-03-15
144,1005,2012-03-16
61,1005,2012-03-17
43,1005,2012-03-18
215,1005,2012-03-19
173,1005,2012-03-20
288,1005,2012-03-21
276,1005,2012-03-22
244,1005,2012-03-23
27,1005,2012-03-24
20,1005,2012-03-25
168,1005,2012-03-26
492,1005,2012-03-27
186,1005,2012-03-28
220,1005,2012-03-29
123,1005,2012-03-30
37,1005,2012-03-31
29,1005,2012-04-01
214,1005,2012-04-02
501,1005,2012-04-03
214,1005,2012-04-04
215,1005,2012-04-05
157,1005,2012-04-06
26,1005,2012-04-07
23,1005,2012-04-08
141,1005,2012-04-09
224,1005,2012-04-10
249,1005,2012-04-11
199,1005,2012-04-12
178,1005,2012-04-13
32,1005,2012-04-14
70,1005,2012-04-15
276,1005,2012-04-16
198,1005,2012-04-17
483,1005,2012-04-18
147,1005,2012-04-19
167,1005,2012-04-20
7,1005,2012-04-21
10,1005,2012-04-22
248,1005,2012-04-23
259,1005,2012-04-24
223,1005,2012-04-25
217,1005,2012-04-26
244,1005,2012-04-27
12,1005,2012-04-28
7,1005,2012-04-29
320,1005,2012-04-30
154,1005,2012-05-01
397,1005,2012-05-02
224,1005,2012-05-03
214,1005,2012-05-04
6,1005,2012-05-06
216,1005,2012-05-07
158,1005,2012-05-08
179,1005,2012-05-09
351,1005,2012-05-10
202,1005,2012-05-11
12,1005,2012-05-12
4,1005,2012-05-13
244,1005,2012-05-14
214,1005,2012-05-15
126,1005,2012-05-16
76,1005,2012-05-17
103,1005,2012-05-18
10,1005,2012-05-19
